Count,Segments,Variable Name,Variable Count
171,Elite Households,Newspaper Ads Are Repeated too Often- Agree ,362373
171,Young Upscale Families,Newspaper Ads Are Repeated too Often- Agree ,677263
171,Elder Midscale Class,Newspaper Ads Are Repeated too Often- Agree ,652671
171,Comfortable Retirees,Newspaper Ads Are Repeated too Often- Agree ,451592
171,Mass Markets,Newspaper Ads Are Repeated too Often- Agree ,1035590
171,Young Urban Masses,Newspaper Ads Are Repeated too Often- Agree ,802652
171,Diverse Workers,Newspaper Ads Are Repeated too Often- Agree ,1193547
171,Modest Families,Newspaper Ads Are Repeated too Often- Agree ,521782
171,Well-heeled Affluents,Newspaper Ads Give Good Info on Consumer Products Use- Agree ,463166
171,Prosperous Acheivers,Newspaper Ads Give Good Info on Consumer Products Use- Agree ,699283
171,Young Affluent Mobiles,Newspaper Ads Give Good Info on Consumer Products Use- Agree ,838066
171,Upscale Matures,Newspaper Ads Give Good Info on Consumer Products Use- Agree ,653393
171,Elite Households,Newspaper Ads Give Good Info on Consumer Products Use- Agree ,598378
171,Young Upscale Families,Newspaper Ads Give Good Info on Consumer Products Use- Agree ,1203871
171,Elder Midscale Class,Newspaper Ads Give Good Info on Consumer Products Use- Agree ,1171873
171,Comfortable Retirees,Newspaper Ads Give Good Info on Consumer Products Use- Agree ,800429
171,Mass Markets,Newspaper Ads Give Good Info on Consumer Products Use- Agree ,1591284
171,Young Urban Masses,Newspaper Ads Give Good Info on Consumer Products Use- Agree ,1146807
171,Diverse Workers,Newspaper Ads Give Good Info on Consumer Products Use- Agree ,1921645
171,Modest Families,Newspaper Ads Give Good Info on Consumer Products Use- Agree ,771681
171,Well-heeled Affluents,Newspaper Ads Give Good Info on New Products/Services- Agree ,559318
171,Prosperous Acheivers,Newspaper Ads Give Good Info on New Products/Services- Agree ,875150
171,Young Affluent Mobiles,Newspaper Ads Give Good Info on New Products/Services- Agree ,1024556
171,Upscale Matures,Newspaper Ads Give Good Info on New Products/Services- Agree ,804393
171,Elite Households,Newspaper Ads Give Good Info on New Products/Services- Agree ,750923
171,Young Upscale Families,Newspaper Ads Give Good Info on New Products/Services- Agree ,1445753
171,Elder Midscale Class,Newspaper Ads Give Good Info on New Products/Services- Agree ,1397221
171,Comfortable Retirees,Newspaper Ads Give Good Info on New Products/Services- Agree ,959337
171,Mass Markets,Newspaper Ads Give Good Info on New Products/Services- Agree ,1827729
171,Young Urban Masses,Newspaper Ads Give Good Info on New Products/Services- Agree ,1243655
171,Diverse Workers,Newspaper Ads Give Good Info on New Products/Services- Agree ,2133973
171,Modest Families,Newspaper Ads Give Good Info on New Products/Services- Agree ,788382
171,Well-heeled Affluents,Newspaper Ads Give Useful Info on Bargains- Agree ,738502
171,Prosperous Acheivers,Newspaper Ads Give Useful Info on Bargains- Agree ,1080286
171,Young Affluent Mobiles,Newspaper Ads Give Useful Info on Bargains- Agree ,1234297
171,Upscale Matures,Newspaper Ads Give Useful Info on Bargains- Agree ,1006992
171,Elite Households,Newspaper Ads Give Useful Info on Bargains- Agree ,931774
171,Young Upscale Families,Newspaper Ads Give Useful Info on Bargains- Agree ,1750734
171,Elder Midscale Class,Newspaper Ads Give Useful Info on Bargains- Agree ,1650199
171,Comfortable Retirees,Newspaper Ads Give Useful Info on Bargains- Agree ,1116819
171,Mass Markets,Newspaper Ads Give Useful Info on Bargains- Agree ,2174528
171,Young Urban Masses,Newspaper Ads Give Useful Info on Bargains- Agree ,1484502
171,Diverse Workers,Newspaper Ads Give Useful Info on Bargains- Agree ,2539130
171,Modest Families,Newspaper Ads Give Useful Info on Bargains- Agree ,940371
171,Well-heeled Affluents,Newspaper Ads Have No Credibility- Agree ,211666
171,Prosperous Acheivers,Newspaper Ads Have No Credibility- Agree ,298161
171,Young Affluent Mobiles,Newspaper Ads Have No Credibility- Agree ,480299
171,Upscale Matures,Newspaper Ads Have No Credibility- Agree ,249931
171,Elite Households,Newspaper Ads Have No Credibility- Agree ,283512
171,Young Upscale Families,Newspaper Ads Have No Credibility- Agree ,539426
171,Elder Midscale Class,Newspaper Ads Have No Credibility- Agree ,440255
171,Comfortable Retirees,Newspaper Ads Have No Credibility- Agree ,318197
171,Mass Markets,Newspaper Ads Have No Credibility- Agree ,856332
171,Young Urban Masses,Newspaper Ads Have No Credibility- Agree ,668189
171,Diverse Workers,Newspaper Ads Have No Credibility- Agree ,986263
171,Modest Families,Newspaper Ads Have No Credibility- Agree ,437449
171,Well-heeled Affluents,Number of Children 0-17 Living at Home: 1 ,353606
171,Prosperous Acheivers,Number of Children 0-17 Living at Home: 1 ,198453
171,Young Affluent Mobiles,Number of Children 0-17 Living at Home: 1 ,145154
171,Upscale Matures,Number of Children 0-17 Living at Home: 1 ,21093
171,Elite Households,Number of Children 0-17 Living at Home: 1 ,805137
171,Young Upscale Families,Number of Children 0-17 Living at Home: 1 ,1260286
171,Elder Midscale Class,Number of Children 0-17 Living at Home: 1 ,107908
171,Comfortable Retirees,Number of Children 0-17 Living at Home: 1 ,96755
171,Mass Markets,Number of Children 0-17 Living at Home: 1 ,1758165
171,Young Urban Masses,Number of Children 0-17 Living at Home: 1 ,982755
171,Diverse Workers,Number of Children 0-17 Living at Home: 1 ,1201175
171,Modest Families,Number of Children 0-17 Living at Home: 1 ,643895
171,Well-heeled Affluents,Number of Children 0-17 Living at Home: 2 ,251866
171,Prosperous Acheivers,Number of Children 0-17 Living at Home: 2 ,112875
171,Young Affluent Mobiles,Number of Children 0-17 Living at Home: 2 ,104213
171,Upscale Matures,Number of Children 0-17 Living at Home: 2 ,8687
171,Elite Households,Number of Children 0-17 Living at Home: 2 ,1131507
171,Young Upscale Families,Number of Children 0-17 Living at Home: 2 ,1219247
171,Elder Midscale Class,Number of Children 0-17 Living at Home: 2 ,29768
171,Comfortable Retirees,Number of Children 0-17 Living at Home: 2 ,37216
171,Mass Markets,Number of Children 0-17 Living at Home: 2 ,1388431
171,Young Urban Masses,Number of Children 0-17 Living at Home: 2 ,776762
171,Diverse Workers,Number of Children 0-17 Living at Home: 2 ,797837
171,Modest Families,Number of Children 0-17 Living at Home: 2 ,504940
171,Well-heeled Affluents,Number of Children 0-17 Living at Home: 3 ,54591
171,Prosperous Acheivers,Number of Children 0-17 Living at Home: 3 ,22322
171,Young Affluent Mobiles,Number of Children 0-17 Living at Home: 3 ,28535
171,Upscale Matures,Number of Children 0-17 Living at Home: 3 ,2482
171,Elite Households,Number of Children 0-17 Living at Home: 3 ,375919
171,Young Upscale Families,Number of Children 0-17 Living at Home: 3 ,425420
171,Elder Midscale Class,Number of Children 0-17 Living at Home: 3 ,22326
171,Comfortable Retirees,Number of Children 0-17 Living at Home: 3 ,16124
171,Mass Markets,Number of Children 0-17 Living at Home: 3 ,734560
171,Young Urban Masses,Number of Children 0-17 Living at Home: 3 ,415690
171,Diverse Workers,Number of Children 0-17 Living at Home: 3 ,426823
171,Modest Families,Number of Children 0-17 Living at Home: 3 ,267979
171,Well-heeled Affluents,Number of Children 0-17 Living at Home: 4 ,7445
171,Prosperous Acheivers,Number of Children 0-17 Living at Home: 4 ,7441
171,Young Affluent Mobiles,Number of Children 0-17 Living at Home: 4 ,17369
171,Upscale Matures,Number of Children 0-17 Living at Home: 4 ,0
171,Elite Households,Number of Children 0-17 Living at Home: 4 ,111658
171,Young Upscale Families,Number of Children 0-17 Living at Home: 4 ,127754
171,Elder Midscale Class,Number of Children 0-17 Living at Home: 4 ,3721
171,Comfortable Retirees,Number of Children 0-17 Living at Home: 4 ,3723
171,Mass Markets,Number of Children 0-17 Living at Home: 4 ,235749
171,Young Urban Masses,Number of Children 0-17 Living at Home: 4 ,146426
171,Diverse Workers,Number of Children 0-17 Living at Home: 4 ,169989
171,Modest Families,Number of Children 0-17 Living at Home: 4 ,126545
171,Well-heeled Affluents,Number of Children 0-17 Living at Home: 5+ ,4963
171,Prosperous Acheivers,Number of Children 0-17 Living at Home: 5+ ,2484
171,Young Affluent Mobiles,Number of Children 0-17 Living at Home: 5+ ,2482
171,Upscale Matures,Number of Children 0-17 Living at Home: 5+ ,0
171,Elite Households,Number of Children 0-17 Living at Home: 5+ ,39704
171,Young Upscale Families,Number of Children 0-17 Living at Home: 5+ ,50862
171,Elder Midscale Class,Number of Children 0-17 Living at Home: 5+ ,1241
171,Comfortable Retirees,Number of Children 0-17 Living at Home: 5+ ,2480
171,Mass Markets,Number of Children 0-17 Living at Home: 5+ ,112918
171,Young Urban Masses,Number of Children 0-17 Living at Home: 5+ ,54599
171,Diverse Workers,Number of Children 0-17 Living at Home: 5+ ,70725
171,Modest Families,Number of Children 0-17 Living at Home: 5+ ,59550
171,Well-heeled Affluents,Number of Children 0-17 Living at Home: Any Child ,667507
171,Prosperous Acheivers,Number of Children 0-17 Living at Home: Any Child ,342332
171,Young Affluent Mobiles,Number of Children 0-17 Living at Home: Any Child ,297752
171,Upscale Matures,Number of Children 0-17 Living at Home: Any Child ,29780
171,Elite Households,Number of Children 0-17 Living at Home: Any Child ,2462689
171,Young Upscale Families,Number of Children 0-17 Living at Home: Any Child ,3079847
171,Elder Midscale Class,Number of Children 0-17 Living at Home: Any Child ,162482
171,Comfortable Retirees,Number of Children 0-17 Living at Home: Any Child ,152577
171,Mass Markets,Number of Children 0-17 Living at Home: Any Child ,4232304
171,Young Urban Masses,Number of Children 0-17 Living at Home: Any Child ,2376229
171,Diverse Workers,Number of Children 0-17 Living at Home: Any Child ,2665308
171,Modest Families,Number of Children 0-17 Living at Home: Any Child ,1604148
171,Well-heeled Affluents,Number of Children 0-17 Living at Home: None ,1902009
171,Prosperous Acheivers,Number of Children 0-17 Living at Home: None ,3207992
171,Young Affluent Mobiles,Number of Children 0-17 Living at Home: None ,5107358
171,Upscale Matures,Number of Children 0-17 Living at Home: None ,2847851
171,Elite Households,Number of Children 0-17 Living at Home: None ,1188443
171,Young Upscale Families,Number of Children 0-17 Living at Home: None ,3187363
171,Elder Midscale Class,Number of Children 0-17 Living at Home: None ,4834892
171,Comfortable Retirees,Number of Children 0-17 Living at Home: None ,3207604
171,Mass Markets,Number of Children 0-17 Living at Home: None ,4326288
171,Young Urban Masses,Number of Children 0-17 Living at Home: None ,4030206
171,Diverse Workers,Number of Children 0-17 Living at Home: None ,6463040
171,Modest Families,Number of Children 0-17 Living at Home: None ,2177308
171,Well-heeled Affluents,Often Seek Advice of Others Before Buying- Agree ,569198
171,Prosperous Acheivers,Often Seek Advice of Others Before Buying- Agree ,762243
171,Young Affluent Mobiles,Often Seek Advice of Others Before Buying- Agree ,1264687
171,Upscale Matures,Often Seek Advice of Others Before Buying- Agree ,588952
171,Elite Households,Often Seek Advice of Others Before Buying- Agree ,826854
171,Young Upscale Families,Often Seek Advice of Others Before Buying- Agree ,1374314
171,Elder Midscale Class,Often Seek Advice of Others Before Buying- Agree ,1049665
171,Comfortable Retirees,Often Seek Advice of Others Before Buying- Agree ,676434
171,Mass Markets,Often Seek Advice of Others Before Buying- Agree ,1975232
171,Young Urban Masses,Often Seek Advice of Others Before Buying- Agree ,1464004
171,Diverse Workers,Often Seek Advice of Others Before Buying- Agree ,1943824
171,Modest Families,Often Seek Advice of Others Before Buying- Agree ,904521
171,Well-heeled Affluents,Order Any Items by Internet- $200+- 1yr ,722877
171,Prosperous Acheivers,Order Any Items by Internet- $200+- 1yr ,822501
171,Young Affluent Mobiles,Order Any Items by Internet- $200+- 1yr ,1409738
171,Upscale Matures,Order Any Items by Internet- $200+- 1yr ,444613
171,Elite Households,Order Any Items by Internet- $200+- 1yr ,1090016
171,Young Upscale Families,Order Any Items by Internet- $200+- 1yr ,1397320
171,Elder Midscale Class,Order Any Items by Internet- $200+- 1yr ,462243
171,Comfortable Retirees,Order Any Items by Internet- $200+- 1yr ,112156
171,Mass Markets,Order Any Items by Internet- $200+- 1yr ,1212921
171,Young Urban Masses,Order Any Items by Internet- $200+- 1yr ,841574
171,Diverse Workers,Order Any Items by Internet- $200+- 1yr ,551054
171,Modest Families,Order Any Items by Internet- $200+- 1yr ,244072
171,Well-heeled Affluents,Order Any Items by Internet- $50+- 1yr ,830970
171,Prosperous Acheivers,Order Any Items by Internet- $50+- 1yr ,991205
171,Young Affluent Mobiles,Order Any Items by Internet- $50+- 1yr ,1674815
171,Upscale Matures,Order Any Items by Internet- $50+- 1yr ,566694
171,Elite Households,Order Any Items by Internet- $50+- 1yr ,1271228
171,Young Upscale Families,Order Any Items by Internet- $50+- 1yr ,1780961
171,Elder Midscale Class,Order Any Items by Internet- $50+- 1yr ,666875
171,Comfortable Retirees,Order Any Items by Internet- $50+- 1yr ,162266
171,Mass Markets,Order Any Items by Internet- $50+- 1yr ,1797502
171,Young Urban Masses,Order Any Items by Internet- $50+- 1yr ,1279278
171,Diverse Workers,Order Any Items by Internet- $50+- 1yr ,901634
171,Modest Families,Order Any Items by Internet- $50+- 1yr ,402244
171,Well-heeled Affluents,Order Any Items by Internet- <$50- 1yr ,19902
171,Prosperous Acheivers,Order Any Items by Internet- <$50- 1yr ,36715
171,Young Affluent Mobiles,Order Any Items by Internet- <$50- 1yr ,54815
171,Upscale Matures,Order Any Items by Internet- <$50- 1yr ,21018
171,Elite Households,Order Any Items by Internet- <$50- 1yr ,34356
171,Young Upscale Families,Order Any Items by Internet- <$50- 1yr ,74026
171,Elder Midscale Class,Order Any Items by Internet- <$50- 1yr ,61896
171,Comfortable Retirees,Order Any Items by Internet- <$50- 1yr ,28891
171,Mass Markets,Order Any Items by Internet- <$50- 1yr ,150753
171,Young Urban Masses,Order Any Items by Internet- <$50- 1yr ,109963
171,Diverse Workers,Order Any Items by Internet- <$50- 1yr ,183868
171,Modest Families,Order Any Items by Internet- <$50- 1yr ,63714
171,Well-heeled Affluents,Order Any Items by Internet- 1yr ,897805
171,Prosperous Acheivers,Order Any Items by Internet- 1yr ,1103993
171,Young Affluent Mobiles,Order Any Items by Internet- 1yr ,1863016
171,Upscale Matures,Order Any Items by Internet- 1yr ,634119
171,Elite Households,Order Any Items by Internet- 1yr ,1418590
171,Young Upscale Families,Order Any Items by Internet- 1yr ,1998319
171,Elder Midscale Class,Order Any Items by Internet- 1yr ,806304
171,Comfortable Retirees,Order Any Items by Internet- 1yr ,213676
171,Mass Markets,Order Any Items by Internet- 1yr ,2151520
171,Young Urban Masses,Order Any Items by Internet- 1yr ,1513862
171,Diverse Workers,Order Any Items by Internet- 1yr ,1200804
171,Modest Families,Order Any Items by Internet- 1yr ,522036
171,Well-heeled Affluents,Order from Bestbuy.com- 1yr ,76044
171,Prosperous Acheivers,Order from Bestbuy.com- 1yr ,77180
171,Young Affluent Mobiles,Order from Bestbuy.com- 1yr ,171082
171,Upscale Matures,Order from Bestbuy.com- 1yr ,36265
171,Elite Households,Order from Bestbuy.com- 1yr ,143144
171,Young Upscale Families,Order from Bestbuy.com- 1yr ,188036
171,Elder Midscale Class,Order from Bestbuy.com- 1yr ,43221
171,Comfortable Retirees,Order from Bestbuy.com- 1yr ,9259
171,Mass Markets,Order from Bestbuy.com- 1yr ,167420
171,Young Urban Masses,Order from Bestbuy.com- 1yr ,138402
171,Diverse Workers,Order from Bestbuy.com- 1yr ,82683
171,Modest Families,Order from Bestbuy.com- 1yr ,53965
171,Well-heeled Affluents,Order from costco.com- 1yr ,64011
171,Prosperous Acheivers,Order from costco.com- 1yr ,80543
171,Young Affluent Mobiles,Order from costco.com- 1yr ,113785
171,Upscale Matures,Order from costco.com- 1yr ,38487
171,Elite Households,Order from costco.com- 1yr ,82974
171,Young Upscale Families,Order from costco.com- 1yr ,99449
171,Elder Midscale Class,Order from costco.com- 1yr ,37048
171,Comfortable Retirees,Order from costco.com- 1yr ,5770
171,Mass Markets,Order from costco.com- 1yr ,58286
171,Young Urban Masses,Order from costco.com- 1yr ,71731
171,Diverse Workers,Order from costco.com- 1yr ,18713
171,Modest Families,Order from costco.com- 1yr ,7197
171,Well-heeled Affluents,Order from homedepot.com- 1yr ,63275
171,Prosperous Acheivers,Order from homedepot.com- 1yr ,76029
171,Young Affluent Mobiles,Order from homedepot.com- 1yr ,110381
171,Upscale Matures,Order from homedepot.com- 1yr ,35802
171,Elite Households,Order from homedepot.com- 1yr ,85439
171,Young Upscale Families,Order from homedepot.com- 1yr ,109118
171,Elder Midscale Class,Order from homedepot.com- 1yr ,41096
171,Comfortable Retirees,Order from homedepot.com- 1yr ,14619
171,Mass Markets,Order from homedepot.com- 1yr ,107155
171,Young Urban Masses,Order from homedepot.com- 1yr ,58961
171,Diverse Workers,Order from homedepot.com- 1yr ,28677
171,Modest Families,Order from homedepot.com- 1yr ,12633
171,Well-heeled Affluents,Order from Walmart.com- 1yr ,84871
171,Prosperous Acheivers,Order from Walmart.com- 1yr ,145647
171,Young Affluent Mobiles,Order from Walmart.com- 1yr ,220073
171,Upscale Matures,Order from Walmart.com- 1yr ,73281
171,Elite Households,Order from Walmart.com- 1yr ,192957
171,Young Upscale Families,Order from Walmart.com- 1yr ,328711
171,Elder Midscale Class,Order from Walmart.com- 1yr ,141001
171,Comfortable Retirees,Order from Walmart.com- 1yr ,45651
171,Mass Markets,Order from Walmart.com- 1yr ,443591
171,Young Urban Masses,Order from Walmart.com- 1yr ,277657
171,Diverse Workers,Order from Walmart.com- 1yr ,289949
171,Modest Families,Order from Walmart.com- 1yr ,128813
171,Well-heeled Affluents,Own Burglar Alarm ,705964
171,Prosperous Acheivers,Own Burglar Alarm ,898136
171,Young Affluent Mobiles,Own Burglar Alarm ,1010043
171,Upscale Matures,Own Burglar Alarm ,611749
171,Elite Households,Own Burglar Alarm ,955271
171,Young Upscale Families,Own Burglar Alarm ,1324885
171,Elder Midscale Class,Own Burglar Alarm ,591801
171,Comfortable Retirees,Own Burglar Alarm ,240645
171,Mass Markets,Own Burglar Alarm ,1212199
171,Young Urban Masses,Own Burglar Alarm ,377222
171,Diverse Workers,Own Burglar Alarm ,708572
171,Modest Families,Own Burglar Alarm ,143914
171,Well-heeled Affluents,People Ask Me for Purchasing Advice- Agree ,434449
171,Prosperous Acheivers,People Ask Me for Purchasing Advice- Agree ,550384
171,Young Affluent Mobiles,People Ask Me for Purchasing Advice- Agree ,1096287
171,Upscale Matures,People Ask Me for Purchasing Advice- Agree ,387023
171,Elite Households,People Ask Me for Purchasing Advice- Agree ,702844
171,Young Upscale Families,People Ask Me for Purchasing Advice- Agree ,1070925
171,Elder Midscale Class,People Ask Me for Purchasing Advice- Agree ,695804
171,Comfortable Retirees,People Ask Me for Purchasing Advice- Agree ,453457
171,Mass Markets,People Ask Me for Purchasing Advice- Agree ,1697303
171,Young Urban Masses,People Ask Me for Purchasing Advice- Agree ,1236042
171,Diverse Workers,People Ask Me for Purchasing Advice- Agree ,1579895
171,Modest Families,People Ask Me for Purchasing Advice- Agree ,852079
171,Well-heeled Affluents,Prefer Products With the Latest Technology- Agree ,673420
171,Prosperous Acheivers,Prefer Products With the Latest Technology- Agree ,894410
171,Young Affluent Mobiles,Prefer Products With the Latest Technology- Agree ,1583489
171,Upscale Matures,Prefer Products With the Latest Technology- Agree ,667994
171,Elite Households,Prefer Products With the Latest Technology- Agree ,1022352
171,Young Upscale Families,Prefer Products With the Latest Technology- Agree ,1682411
171,Elder Midscale Class,Prefer Products With the Latest Technology- Agree ,1141297
171,Comfortable Retirees,Prefer Products With the Latest Technology- Agree ,726376
171,Mass Markets,Prefer Products With the Latest Technology- Agree ,2229801
171,Young Urban Masses,Prefer Products With the Latest Technology- Agree ,1651877
171,Diverse Workers,Prefer Products With the Latest Technology- Agree ,2082794
171,Modest Families,Prefer Products With the Latest Technology- Agree ,932759
171,Well-heeled Affluents,Prefer To Shop At Specialized Stores- Agree ,686158
171,Prosperous Acheivers,Prefer To Shop At Specialized Stores- Agree ,892786
171,Young Affluent Mobiles,Prefer To Shop At Specialized Stores- Agree ,1331151
171,Upscale Matures,Prefer To Shop At Specialized Stores- Agree ,698494
171,Elite Households,Prefer To Shop At Specialized Stores- Agree ,963452
171,Young Upscale Families,Prefer To Shop At Specialized Stores- Agree ,1532668
171,Elder Midscale Class,Prefer To Shop At Specialized Stores- Agree ,1131465
171,Comfortable Retirees,Prefer To Shop At Specialized Stores- Agree ,695557
171,Mass Markets,Prefer To Shop At Specialized Stores- Agree ,2021799
171,Young Urban Masses,Prefer To Shop At Specialized Stores- Agree ,1567886
171,Diverse Workers,Prefer To Shop At Specialized Stores- Agree ,2099432
171,Modest Families,Prefer To Shop At Specialized Stores- Agree ,928401
171,Well-heeled Affluents,Price Is More Important than Brand Names- Agree ,874881
171,Prosperous Acheivers,Price Is More Important than Brand Names- Agree ,1234963
171,Young Affluent Mobiles,Price Is More Important than Brand Names- Agree ,1882546
171,Upscale Matures,Price Is More Important than Brand Names- Agree ,1015715
171,Elite Households,Price Is More Important than Brand Names- Agree ,1377813
171,Young Upscale Families,Price Is More Important than Brand Names- Agree ,2281066
171,Elder Midscale Class,Price Is More Important than Brand Names- Agree ,1787397
171,Comfortable Retirees,Price Is More Important than Brand Names- Agree ,1240547
171,Mass Markets,Price Is More Important than Brand Names- Agree ,3152588
171,Young Urban Masses,Price Is More Important than Brand Names- Agree ,2332275
171,Diverse Workers,Price Is More Important than Brand Names- Agree ,3308650
171,Modest Families,Price Is More Important than Brand Names- Agree ,1332094
171,Well-heeled Affluents,Radio Ads Appear at Inconvenient Moments- Agree ,491537
171,Prosperous Acheivers,Radio Ads Appear at Inconvenient Moments- Agree ,664907
171,Young Affluent Mobiles,Radio Ads Appear at Inconvenient Moments- Agree ,1034645
171,Upscale Matures,Radio Ads Appear at Inconvenient Moments- Agree ,432873
171,Elite Households,Radio Ads Appear at Inconvenient Moments- Agree ,732793
171,Young Upscale Families,Radio Ads Appear at Inconvenient Moments- Agree ,1182104
171,Elder Midscale Class,Radio Ads Appear at Inconvenient Moments- Agree ,876150
171,Comfortable Retirees,Radio Ads Appear at Inconvenient Moments- Agree ,489819
171,Mass Markets,Radio Ads Appear at Inconvenient Moments- Agree ,1638702
171,Young Urban Masses,Radio Ads Appear at Inconvenient Moments- Agree ,1227233
171,Diverse Workers,Radio Ads Appear at Inconvenient Moments- Agree ,1578891
171,Modest Families,Radio Ads Appear at Inconvenient Moments- Agree ,687241
171,Well-heeled Affluents,Radio Ads Are Alike- Agree ,449600
171,Prosperous Acheivers,Radio Ads Are Alike- Agree ,529082
171,Young Affluent Mobiles,Radio Ads Are Alike- Agree ,962852
171,Upscale Matures,Radio Ads Are Alike- Agree ,369633
171,Elite Households,Radio Ads Are Alike- Agree ,638869
171,Young Upscale Families,Radio Ads Are Alike- Agree ,968495
171,Elder Midscale Class,Radio Ads Are Alike- Agree ,707217
171,Comfortable Retirees,Radio Ads Are Alike- Agree ,435226
171,Mass Markets,Radio Ads Are Alike- Agree ,1457869
171,Young Urban Masses,Radio Ads Are Alike- Agree ,1120134
171,Diverse Workers,Radio Ads Are Alike- Agree ,1369358
171,Modest Families,Radio Ads Are Alike- Agree ,630658
171,Well-heeled Affluents,Radio Ads Are Repeated too Often- Agree ,666852
171,Prosperous Acheivers,Radio Ads Are Repeated too Often- Agree ,918831
171,Young Affluent Mobiles,Radio Ads Are Repeated too Often- Agree ,1401064
171,Upscale Matures,Radio Ads Are Repeated too Often- Agree ,640309
171,Elite Households,Radio Ads Are Repeated too Often- Agree ,984363
171,Young Upscale Families,Radio Ads Are Repeated too Often- Agree ,1559398
171,Elder Midscale Class,Radio Ads Are Repeated too Often- Agree ,1124906
171,Comfortable Retirees,Radio Ads Are Repeated too Often- Agree ,661875
171,Mass Markets,Radio Ads Are Repeated too Often- Agree ,2152991
171,Young Urban Masses,Radio Ads Are Repeated too Often- Agree ,1569471
171,Diverse Workers,Radio Ads Are Repeated too Often- Agree ,1990528
171,Modest Families,Radio Ads Are Repeated too Often- Agree ,825010
171,Well-heeled Affluents,Radio Ads Give Good Info on Consumer Prod Use- Agree ,335683
171,Prosperous Acheivers,Radio Ads Give Good Info on Consumer Prod Use- Agree ,429848
171,Young Affluent Mobiles,Radio Ads Give Good Info on Consumer Prod Use- Agree ,716041
171,Upscale Matures,Radio Ads Give Good Info on Consumer Prod Use- Agree ,334756
171,Elite Households,Radio Ads Give Good Info on Consumer Prod Use- Agree ,503821
171,Young Upscale Families,Radio Ads Give Good Info on Consumer Prod Use- Agree ,930788
171,Elder Midscale Class,Radio Ads Give Good Info on Consumer Prod Use- Agree ,685091
171,Comfortable Retirees,Radio Ads Give Good Info on Consumer Prod Use- Agree ,483225
171,Mass Markets,Radio Ads Give Good Info on Consumer Prod Use- Agree ,1386612
171,Young Urban Masses,Radio Ads Give Good Info on Consumer Prod Use- Agree ,985912
171,Diverse Workers,Radio Ads Give Good Info on Consumer Prod Use- Agree ,1428308
171,Modest Families,Radio Ads Give Good Info on Consumer Prod Use- Agree ,633012
171,Well-heeled Affluents,Radio Ads Give Good Info on New Products/Services- Agree ,442217
171,Prosperous Acheivers,Radio Ads Give Good Info on New Products/Services- Agree ,585251
171,Young Affluent Mobiles,Radio Ads Give Good Info on New Products/Services- Agree ,874472
171,Upscale Matures,Radio Ads Give Good Info on New Products/Services- Agree ,445731
171,Elite Households,Radio Ads Give Good Info on New Products/Services- Agree ,659339
171,Young Upscale Families,Radio Ads Give Good Info on New Products/Services- Agree ,1182378
171,Elder Midscale Class,Radio Ads Give Good Info on New Products/Services- Agree ,869587
171,Comfortable Retirees,Radio Ads Give Good Info on New Products/Services- Agree ,577042
171,Mass Markets,Radio Ads Give Good Info on New Products/Services- Agree ,1652135
171,Young Urban Masses,Radio Ads Give Good Info on New Products/Services- Agree ,1158655
171,Diverse Workers,Radio Ads Give Good Info on New Products/Services- Agree ,1698958
171,Modest Families,Radio Ads Give Good Info on New Products/Services- Agree ,672098
171,Well-heeled Affluents,Radio Ads Give Useful Info on Bargains- Agree ,445694
171,Prosperous Acheivers,Radio Ads Give Useful Info on Bargains- Agree ,590857
171,Young Affluent Mobiles,Radio Ads Give Useful Info on Bargains- Agree ,885061
171,Upscale Matures,Radio Ads Give Useful Info on Bargains- Agree ,425831
171,Elite Households,Radio Ads Give Useful Info on Bargains- Agree ,643105
171,Young Upscale Families,Radio Ads Give Useful Info on Bargains- Agree ,1177333
171,Elder Midscale Class,Radio Ads Give Useful Info on Bargains- Agree ,833595
171,Comfortable Retirees,Radio Ads Give Useful Info on Bargains- Agree ,553255
171,Mass Markets,Radio Ads Give Useful Info on Bargains- Agree ,1726717
171,Young Urban Masses,Radio Ads Give Useful Info on Bargains- Agree ,1177933
171,Diverse Workers,Radio Ads Give Useful Info on Bargains- Agree ,1777060
171,Modest Families,Radio Ads Give Useful Info on Bargains- Agree ,687371
171,Well-heeled Affluents,Radio Ads Have No Credibility- Agree ,335081
171,Prosperous Acheivers,Radio Ads Have No Credibility- Agree ,454065
171,Young Affluent Mobiles,Radio Ads Have No Credibility- Agree ,768336
171,Upscale Matures,Radio Ads Have No Credibility- Agree ,331889
171,Elite Households,Radio Ads Have No Credibility- Agree ,488338
171,Young Upscale Families,Radio Ads Have No Credibility- Agree ,743695
171,Elder Midscale Class,Radio Ads Have No Credibility- Agree ,613810
171,Comfortable Retirees,Radio Ads Have No Credibility- Agree ,345796
171,Mass Markets,Radio Ads Have No Credibility- Agree ,1182635
171,Young Urban Masses,Radio Ads Have No Credibility- Agree ,900070
171,Diverse Workers,Radio Ads Have No Credibility- Agree ,1259409
171,Modest Families,Radio Ads Have No Credibility- Agree ,548612
171,Well-heeled Affluents,"Residential Insurance, Preferred Service Channel: Local Agent ",1424899
171,Prosperous Acheivers,"Residential Insurance, Preferred Service Channel: Local Agent ",2103066
171,Young Affluent Mobiles,"Residential Insurance, Preferred Service Channel: Local Agent ",2356992
171,Upscale Matures,"Residential Insurance, Preferred Service Channel: Local Agent ",1865748
