Clinton,South Carolina,Clinton|South Carolina,SC,Laurens,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,77.2095,0.4185,34.47615,-81.816638,2.35%,5044,2473,148,56,4,35,104,3592,4020,33,37.7,471,,Metro,451740,200,3.16%,2716,82600,589
Clio,South Carolina,Clio|South Carolina,SC,Marlboro,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,24.905,0.0425,34.54456,-79.533836,16.40%,294,649,5,1,1,74,1,461,554,1,41.5,35,0.5,Micro,451760,14,1.23%,388,63000,151
Columbia,South Carolina,Columbia|South Carolina,SC,Richland,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,149.0965,7.3425,33.986628,-81.024826,0.32%,7284,2566,324,404,13,79,125,5241,5056,303,22.7,8195,4,Metro,451800,3595.5,0.51%,4128,164300,190
Cottageville,South Carolina,Cottageville|South Carolina,SC,Colleton,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,34.356,0.016,32.958015,-80.470652,-3.85%,1568,419,46,13,2,99,16,1013,1049,1,41.1,21,,,452000,9,-8.91%,801,96600,69
Coward,South Carolina,Coward|South Carolina,SC,Florence,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,19.142,0.006,33.985334,-79.742346,-3.16%,1133,250,110,1,0,15,78,711,747,2,36.2,21,,Metro,452020,9,5.52%,547,59100,149
Cowpens,South Carolina,Cowpens|South Carolina,SC,Spartanburg,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,18.1055,0.166,35.061864,-81.794386,5.16%,3605,479,183,31,1,28,126,2075,2126,2,38.3,46,,Metro,452040,21,1.18%,1629,81300,816
Darlington,South Carolina,Darlington|South Carolina,SC,Darlington,5132,626,2662,217,39,689,353,124,31,7,25,176,183,107.123,0.9215,34.279616,-79.840008,0.62%,5020,5321,160,32,3,61,109,4859,5577,32,39.5,597,0.5,Metro,452220,258.5,1.47%,4034,78000,155
Dillon,South Carolina,Dillon|South Carolina,SC,Dillon,3350,699,1513,214,37,96,316,111,64,32,45,51,172,64.9865,0.1575,34.42374,-79.372282,-3.20%,3899,4615,272,33,6,260,177,4158,4704,37,35.2,783,1,,452300,344.5,-3.12%,3271,58900,113
Duncan,South Carolina,Duncan|South Carolina,SC,Spartanburg,2401,100,892,67,170,530,2,39,20,47,224,52,258,11.0955,0.2895,34.90813,-82.117325,1.03%,4259,1148,324,191,7,35,160,2715,2951,1,35.5,86,,Metro,452480,41.5,2.91%,2156,134700,816
Edgefield,South Carolina,Edgefield|South Carolina,SC,Edgefield,1412,281,477,175,8,225,31,20,38,1,8,62,86,111.9485,0.5535,33.804369,-82.029947,-4.23%,2258,1895,306,26,5,34,124,2589,1679,0,40.7,58,,Metro,452560,27,-2.08%,1297,95100,530
Ehrhardt,South Carolina,Ehrhardt|South Carolina,SC,Bamberg,292,200,50,19,0,5,6,1,2,0,0,4,5,40.318,0.075,33.109958,-81.024352,17.51%,404,260,16,4,1,4,11,326,351,0,45.6,14,,,452660,7,0.45%,276,62300,168
Elgin,South Carolina,Elgin|South Carolina,SC,Kershaw,4224,61,515,629,196,1119,28,70,114,83,567,626,216,35.044,0.466,34.191438,-80.813086,1.72%,8016,2443,674,257,25,109,370,5395,5541,2,35.6,64,,Metro,452670,25.5,2.69%,4047,132300,221
Estill,South Carolina,Estill|South Carolina,SC,Hampton,944,45,783,42,1,29,2,6,3,1,4,6,22,45.391,0.2825,32.693506,-81.237721,-7.65%,830,1693,245,10,5,31,112,1618,1021,18,37.8,119,,,452780,40.5,-0.48%,718,71600,95
Florence,South Carolina,Florence|South Carolina,SC,Florence,18400,1807,5097,739,162,3874,1189,957,216,86,865,2353,1055,116.0675,0.907,34.213396,-79.820616,0.76%,13907,7035,459,558,15,138,222,10128,11483,126,38.7,3132,1,Metro,452940,1400,0.48%,8746,146800,149
Folly Beach,South Carolina,Folly Beach|South Carolina,SC,Charleston,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1.454,0.4005,32.669611,-79.949812,-2.71%,1176,6,19,10,2,8,9,618,582,4,48.1,99,,Metro,452980,43.5,5.45%,625,771200,118
Fort Lawn,South Carolina,Fort Lawn|South Carolina,SC,Chester,569,26,387,24,1,66,0,4,4,1,1,18,37,16.342,0.6235,34.697509,-80.923151,7.53%,1042,402,27,8,1,22,17,720,744,2,40.1,31,0.5,Metro,453040,12.5,4.74%,553,95000,549
Fort Mill,South Carolina,Fort Mill|South Carolina,SC,Lancaster,14099,149,523,915,3274,2716,27,861,533,221,601,3815,464,42.2985,1.136,34.99001,-80.851832,2.90%,7896,677,545,174,9,64,189,4266,4606,11,41.4,266,,Metro,453060,116.5,3.29%,3628,224900,554
Fountain Inn,South Carolina,Fountain Inn|South Carolina,SC,Greenville,3642,149,983,186,49,1482,74,140,50,8,119,239,163,41.0115,0.2675,34.670845,-82.196902,0.34%,7295,1818,434,52,20,56,200,4535,4755,11,37.7,228,,Metro,453100,99.5,2.03%,3438,115600,970
Gaffney,South Carolina,Gaffney|South Carolina,SC,Cherokee,8139,282,3793,781,27,1437,666,103,59,3,87,330,571,128.38,1.52,34.978655,-81.608292,1.11%,7853,2314,345,36,8,61,243,4967,5415,25,37.6,584,,Micro,453220,249.5,1.07%,3999,76300,769
Gaston,South Carolina,Gaston|South Carolina,SC,Lexington,3481,165,634,238,13,1739,64,120,27,16,24,160,281,40.575,0.526,33.81994,-81.103085,-2.06%,7176,1979,600,53,18,139,341,4661,4754,1,34.4,67,,Metro,453300,33,-2.86%,3339,71400,360
Great Falls,South Carolina,Great Falls|South Carolina,SC,Chester,896,111,539,56,1,131,3,11,14,1,7,10,12,17.614,0.9445,34.537276,-80.934252,-13.07%,1422,758,20,3,1,13,8,1038,1131,4,41.5,113,0.5,Metro,453540,52,-6.97%,868,56000,549
Greeleyville,South Carolina,Greeleyville|South Carolina,SC,Williamsburg,511,175,298,16,1,10,2,0,0,0,2,5,2,52.1115,0.226,33.611847,-79.998514,-2.21%,300,909,22,1,1,13,12,581,644,3,42.1,16,,,453560,5,-2.20%,484,69000,52
Greenville,South Carolina,Greenville|South Carolina,SC,Greenville,44578,3256,15546,2291,723,3203,2686,2181,2697,749,3793,2069,5384,74.612,0.855,34.847964,-82.401036,1.35%,2823,2316,252,44,8,47,135,2858,2417,162,40.4,3379,1,Metro,453620,1438.5,1.16%,2308,214700,970
Greenwood,South Carolina,Greenwood|South Carolina,SC,Greenwood,11294,462,5418,342,120,1485,1836,122,137,96,137,203,936,83.354,1.458,34.143112,-82.133526,-0.38%,7330,5759,1382,79,12,93,999,6691,7389,80,37,1668,1,Micro,453640,717.5,0.12%,5517,90500,665
Hampton,South Carolina,Hampton|South Carolina,SC,Hampton,955,47,385,111,3,235,16,11,29,5,5,39,69,26.6985,0.1335,32.890872,-81.091893,1.20%,1301,821,38,34,2,14,21,1016,1150,6,41,173,,,453780,77,3.96%,910,116600,95
Hanahan,South Carolina,Hanahan|South Carolina,SC,Berkeley,3110,115,477,363,11,481,143,109,89,8,254,242,818,5.287,0.41,32.93904,-79.996904,2.53%,6894,1311,808,396,19,104,456,4440,4468,13,34.4,382,0.5,Metro,451480,167,0.21%,3542,184400,50
Hardeeville,South Carolina,Hardeeville|South Carolina,SC,Jasper,1608,57,942,40,5,397,23,14,19,2,13,36,60,98.0585,4.1885,32.251824,-81.021977,6.50%,1765,1671,1068,62,8,38,667,2105,2014,13,32,326,,Metro,453800,145,-3.04%,1449,123600,62
Harleyville,South Carolina,Harleyville|South Carolina,SC,Dorchester,526,119,257,65,1,58,1,7,4,2,1,8,3,24.2025,0.178,33.234784,-80.452543,6.16%,687,480,20,6,1,12,6,571,607,2,39.3,30,,Metro,453820,13,-1.33%,456,85900,102
Hartsville,South Carolina,Hartsville|South Carolina,SC,Darlington,6646,713,3116,208,86,873,457,216,289,23,200,321,144,106.6375,1.7685,34.394586,-80.081746,-0.98%,10864,5058,406,91,12,111,185,7726,8416,27,39.5,933,,Metro,453840,429.5,-1.60%,6270,99400,155
Holly Hill,South Carolina,Holly Hill|South Carolina,SC,Orangeburg,1215,391,685,22,0,73,5,1,7,2,2,4,23,55.504,0.267,33.322911,-80.431875,5.05%,967,1978,44,19,5,77,28,1409,1626,4,41,111,0.5,Micro,454000,50.5,4.22%,1166,76900,245
Inman,South Carolina,Inman|South Carolina,SC,Spartanburg,5938,238,960,694,223,1967,29,209,302,22,277,862,155,38.958,1.471,35.082322,-82.080597,-0.35%,12966,1594,507,329,16,95,301,7308,7757,2,39.5,76,,Metro,454160,35.5,1.49%,5601,125200,816
Isle Of Palms,South Carolina,Isle Of Palms|South Carolina,SC,Charleston,968,0,0,5,127,2,0,177,97,200,183,175,2,5.0055,3.261,32.814144,-79.755352,0.53%,2066,16,22,21,0,11,5,1044,1059,1,52.7,141,,Metro,454220,69,2.79%,933,900400,118
Johnston,South Carolina,Johnston|South Carolina,SC,Edgefield,948,192,475,81,5,95,6,9,8,3,3,16,55,48.4895,0.5085,33.791881,-81.805253,-1.37%,1206,1403,134,9,1,15,64,1294,1374,8,40.6,78,,Metro,454460,30,-3.92%,1036,89300,530
Lake City,South Carolina,Lake City|South Carolina,SC,Florence,2794,531,1538,126,4,293,103,11,10,3,13,35,127,80.802,0.0445,33.851802,-79.749798,-0.56%,2652,4052,161,39,1,40,107,3184,3649,34,38,726,1.5,Metro,454680,314.5,0.04%,2610,80700,149
Lake View,South Carolina,Lake View|South Carolina,SC,Dillon,535,264,129,48,1,53,15,1,1,0,0,10,13,18.9205,0.075,34.364714,-79.214766,8.87%,782,537,18,3,0,17,10,608,731,1,43.4,31,,,454700,15,11.32%,540,66200,113
Latta,South Carolina,Latta|South Carolina,SC,Dillon,1349,396,584,62,6,81,50,18,11,2,3,17,119,61.839,0.266,34.359894,-79.484836,1.10%,1899,1587,68,18,2,106,39,1692,1872,9,37.4,128,,,454860,54,0.28%,1361,60800,113
Lyman,South Carolina,Lyman|South Carolina,SC,Spartanburg,2083,93,311,483,12,472,7,43,75,10,45,351,181,9.1305,0.3635,34.983986,-82.162804,-1.49%,4423,503,284,62,1,23,143,2480,2593,0,38.1,70,,Metro,455400,34.5,0.53%,1943,134600,816
Marion,South Carolina,Marion|South Carolina,SC,Marion,3414,507,1108,438,7,478,456,66,80,32,16,74,152,96.1565,0.712,34.132172,-79.422174,-5.30%,3156,4541,142,66,10,64,80,3567,4245,27,38.7,775,,,455620,342,-3.27%,3094,90000,68
Mauldin,South Carolina,Mauldin|South Carolina,SC,Greenville,3114,126,71,125,36,913,42,283,145,24,277,524,548,2.849,0.0125,34.777376,-82.305064,4.98%,5062,2116,582,244,17,47,253,3539,4006,16,37.5,577,,Metro,455680,266,-1.18%,3123,140000,970
Moncks Corner,South Carolina,Moncks Corner|South Carolina,SC,Berkeley,6265,568,751,786,96,1972,87,515,184,81,615,351,259,81.375,5.5315,33.152023,-80.015996,3.04%,10236,4446,548,163,20,231,327,7412,7659,22,37.6,473,0.5,Metro,455860,208,1.59%,5589,142400,50
Mount Pleasant,South Carolina,Mount Pleasant|South Carolina,SC,Charleston,16367,102,40,828,4006,1934,13,762,1233,1360,2049,1884,2156,29.55,5.5715,32.821494,-79.852362,4.05%,19567,1798,612,390,16,117,205,10454,11371,55,40.1,1490,1,Metro,456060,675.5,3.78%,9503,344600,118
Myrtle Beach,South Carolina,Myrtle Beach|South Carolina,SC,Horry,28481,1904,6769,1998,137,3632,3085,323,2196,216,739,1157,6325,63.7335,0.9825,33.765429,-78.795692,3.55%,3692,130,206,51,11,32,94,1936,2011,110,51.7,5160,4,Metro,456160,2368,1.47%,2001,272900,25
New Ellenton,South Carolina,New Ellenton|South Carolina,SC,Aiken,508,38,88,192,6,81,0,19,21,7,14,24,18,3.1315,0.001,33.414469,-81.690532,22.41%,731,366,32,11,0,14,15,543,561,4,42.5,106,,Metro,456230,47,9.01%,466,87600,490
Newberry,South Carolina,Newberry|South Carolina,SC,Newberry,3969,628,769,532,17,764,348,24,91,18,23,107,648,104.117,0.911,34.268458,-81.639332,-1.31%,5191,4174,1194,53,14,60,900,4946,5289,18,35.5,606,0.5,Micro,456220,278,-3.97%,3832,96800,503
Nichols,South Carolina,Nichols|South Carolina,SC,Horry,1003,527,230,25,4,71,65,18,9,1,5,21,27,80.972,0.458,34.212874,-79.111228,25.02%,1624,649,75,10,1,31,40,1124,1201,0,42.7,21,,Metro,456280,10.5,10.49%,944,83700,25
North,South Carolina,North|South Carolina,SC,Orangeburg,1005,65,639,115,0,98,14,3,4,1,2,20,44,57.8945,0.329,33.6326,-81.101348,-3.89%,1273,1051,35,14,1,57,5,1140,1217,2,41.7,33,,Micro,456380,15,1.45%,952,66200,245
North Augusta,South Carolina,North Augusta|South Carolina,SC,Aiken,9858,447,2271,599,611,1270,254,854,178,97,843,1470,964,41.92,0.913,33.524176,-81.941782,0.28%,11567,4005,1018,191,12,135,690,7831,8417,1,37.4,862,0.5,Metro,456400,416.5,-0.84%,6591,121900,490
North Charleston,South Carolina,North Charleston|South Carolina,SC,Charleston,14863,626,4510,215,1086,2034,3090,157,106,202,927,420,1490,19.7835,1.653,32.85048,-79.982005,2.49%,3490,9411,490,118,24,117,227,6671,6494,214,35.1,6514,11.5,Metro,451480,2871,0.62%,4878,114600,118
Orangeburg,South Carolina,Orangeburg|South Carolina,SC,Orangeburg,9314,1221,2373,904,12,408,2264,35,261,19,162,457,1198,104.283,0.592,33.4863,-80.873926,0.25%,3623,11740,319,109,8,98,174,7163,8401,36,33.3,759,1.5,Micro,456540,333.5,-0.04%,5986,78600,245
Pacolet,South Carolina,Pacolet|South Carolina,SC,Spartanburg,1054,185,265,165,2,334,19,10,7,0,13,33,21,21.287,0.137,34.907106,-81.701541,-2.28%,1825,404,27,16,3,22,10,1092,1162,4,43.1,60,0.5,Metro,456620,24,-4.60%,947,75000,816
Pageland,South Carolina,Pageland|South Carolina,SC,Chesterfield,2083,597,995,112,11,67,44,10,30,19,4,28,166,48.4685,0.168,34.75518,-80.426351,3.56%,3089,1769,445,27,10,47,326,2545,2606,15,36.1,199,,,456660,83,4.25%,1911,82700,294
Pelion,South Carolina,Pelion|South Carolina,SC,Lexington,1432,48,371,71,4,859,0,6,11,1,4,19,38,34.5285,0.14,33.763375,-81.261202,9.90%,3434,278,191,20,8,81,94,1932,1877,0,36.1,26,,Metro,456860,12.5,5.20%,1376,75300,360
Port Royal,South Carolina,Port Royal|South Carolina,SC,Beaufort,942,14,23,52,2,190,41,12,6,1,3,35,563,1.1525,0.4805,32.385183,-80.697409,2.71%,1201,565,124,56,4,29,50,860,983,9,32.1,342,0.5,Metro,457120,153,-8.99%,893,144400,11
Prosperity,South Carolina,Prosperity|South Carolina,SC,Newberry,1796,115,160,341,30,246,11,96,410,40,109,198,40,51.2735,6.0765,34.189934,-81.504966,5.42%,3351,774,63,13,6,30,29,2050,2117,1,46.2,27,,Micro,457200,13,6.07%,1739,163800,503
Ridgeland,South Carolina,Ridgeland|South Carolina,SC,Jasper,2085,365,762,192,1,321,98,34,70,7,22,13,200,118.6025,2.7255,32.497686,-80.95528,-1.40%,3115,3133,779,40,4,62,409,3573,3104,3,34.8,176,,Metro,457380,84.5,1.84%,2192,100500,62
Rock Hill,South Carolina,Rock Hill|South Carolina,SC,York,22656,868,2079,1627,608,4798,975,1575,1443,359,1735,4346,2243,86.7445,1.499,34.885711,-81.020911,0.03%,14869,10349,948,326,16,747,460,12431,13752,128,34.9,2728,2.5,Metro,457520,1185.5,0.19%,10140,123300,756
Saluda,South Carolina,Saluda|South Carolina,SC,Saluda,2271,179,382,196,63,606,124,27,26,20,29,135,484,110.59,1.124,34.021663,-81.777177,4.26%,2845,1673,1197,24,32,44,910,2726,2716,5,35.5,70,,Metro,457820,29,6.01%,1954,90200,483
Santee,South Carolina,Santee|South Carolina,SC,Orangeburg,1034,429,301,68,2,102,31,1,82,1,1,5,11,25.8415,3.2585,33.468821,-80.529717,-5.77%,754,1668,29,26,0,20,14,1131,1314,6,43.9,129,,Micro,457880,58,1.28%,971,103800,245
Scranton,South Carolina,Scranton|South Carolina,SC,Florence,1135,154,621,110,2,180,12,3,5,1,5,4,38,36.2095,0.021,33.935251,-79.769424,-0.93%,1963,720,71,6,2,20,59,1291,1443,0,39.2,4,,Metro,457960,2,-0.42%,1047,62000,149
Seneca,South Carolina,Seneca|South Carolina,SC,Oconee,7375,558,1082,1051,48,1836,195,329,601,46,271,233,1125,58.908,10.649,34.75486,-82.946642,0.90%,5519,295,162,89,3,35,68,2925,3009,12,49.3,234,,Micro,458040,101.5,1.33%,2535,205400,1027
Simpsonville,South Carolina,Simpsonville|South Carolina,SC,Greenville,15026,259,829,357,2697,2332,60,1360,242,146,2456,4176,112,36.191,0.3175,34.694454,-82.295983,1.18%,10512,2626,1016,230,29,72,474,6907,6736,21,35.7,883,,Metro,458180,412.5,0.22%,4782,157200,970
Spartanburg,South Carolina,Spartanburg|South Carolina,SC,Spartanburg,22743,1943,7101,1995,429,2429,3102,543,1020,486,686,737,2272,86.1905,0.8465,34.933641,-82.010242,1.00%,8710,5316,1736,679,14,157,1001,7503,8023,119,36.1,2801,1,Metro,458320,1218,1.09%,5991,122300,816
Summerville,South Carolina,Summerville|South Carolina,SC,Dorchester,23854,1159,2391,1759,2236,3452,1583,729,1310,580,1446,1560,5649,85.509,0.3175,33.09643,-80.19527,0.84%,25098,7410,1748,565,61,483,759,16027,17339,54,34.7,1758,,Metro,458480,809.5,1.08%,12258,158300,102
Sumter,South Carolina,Sumter|South Carolina,SC,Sumter,16919,1115,8952,664,143,2032,1109,353,446,99,998,449,559,132.6435,0.8005,33.874579,-80.354089,-1.09%,8950,10491,700,350,32,151,373,9310,10706,124,35.6,2259,0.5,Metro,458520,966.5,0.91%,7825,105700,169
Swansea,South Carolina,Swansea|South Carolina,SC,Lexington,1594,82,249,103,16,911,1,51,33,15,19,68,46,58.629,0.5965,33.727277,-81.097007,1.84%,3185,853,135,20,4,60,69,2030,2098,1,39.6,42,,Metro,458560,20,3.37%,1626,86500,360
Travelers Rest,South Carolina,Travelers Rest|South Carolina,SC,Greenville,4054,178,931,679,80,1409,34,53,149,15,155,315,56,52.9265,0.819,35.076598,-82.412888,1.75%,9459,841,279,77,7,79,144,5136,5321,1,37.5,310,,Metro,458800,154,1.56%,3735,119700,970
Turbeville,South Carolina,Turbeville|South Carolina,SC,Clarendon,543,54,397,9,2,24,21,1,7,1,5,14,8,16.767,0.0235,33.874858,-79.997876,11.31%,1207,809,63,8,2,9,40,1349,712,1,27.9,23,,,458880,10.5,3.81%,512,75400,91
Union,South Carolina,Union|South Carolina,SC,Union,4229,974,810,821,10,379,446,47,121,7,22,164,428,127.6915,0.429,34.68016,-81.638658,-4.99%,6332,3243,104,44,9,45,43,4513,5081,21,41.7,438,1.5,Metro,458940,187,-2.06%,3983,78700,641
Wagener,South Carolina,Wagener|South Carolina,SC,Aiken,950,79,630,130,5,21,30,4,4,2,7,11,27,50.4535,0.4555,33.649008,-81.415754,11.38%,1592,737,57,7,3,36,30,1139,1206,0,40,35,,Metro,459080,17.5,5.32%,917,70700,490
Walhalla,South Carolina,Walhalla|South Carolina,SC,Oconee,2299,312,220,378,6,926,82,46,32,12,7,207,71,34.287,0.1765,34.797241,-83.071443,-6.69%,5004,223,721,33,4,37,451,2811,2856,7,38.6,97,,Micro,459100,40,-4.73%,2217,115400,1027
Walterboro,South Carolina,Walterboro|South Carolina,SC,Colleton,4516,963,1534,474,18,656,194,22,38,7,44,116,450,115.044,0.295,32.918354,-80.699316,1.51%,6274,4632,348,80,9,116,188,5293,5817,16,38.7,595,0.5,,459140,273,0.77%,4248,92800,69
Ware Shoals,South Carolina,Ware Shoals|South Carolina,SC,Greenwood,998,155,602,73,3,72,3,7,7,2,11,32,31,24.1605,0.346,34.407472,-82.214584,-7.90%,2052,362,35,6,1,15,25,1163,1266,10,41.9,165,,Micro,459220,69.5,-1.43%,988,69400,665
Westminster,South Carolina,Westminster|South Carolina,SC,Oconee,2974,100,820,452,11,1101,51,26,97,18,19,185,94,83.1955,2.63,34.654352,-83.125615,1.46%,6661,358,213,30,5,70,118,3509,3599,5,42.1,108,,Micro,459360,49,1.75%,2871,103600,1027
Whitmire,South Carolina,Whitmire|South Carolina,SC,Newberry,729,162,267,39,1,194,1,8,8,1,3,35,10,73.2055,0.2415,34.48658,-81.571043,1.34%,1203,481,26,5,1,17,9,829,860,2,43.5,36,,Micro,459520,16,0.99%,716,51000,503
Williamston,South Carolina,Williamston|South Carolina,SC,Anderson,2388,219,435,255,8,819,11,56,35,8,39,343,160,19.2255,0.2295,34.641331,-82.544862,9.01%,5353,527,341,25,1,33,248,2976,3128,8,37.7,168,,Metro,459600,75,6.37%,2278,98700,771
Williston,South Carolina,Williston|South Carolina,SC,Barnwell,1440,234,485,186,11,272,89,34,7,12,6,46,58,55.377,0.6335,33.406037,-81.407227,-0.08%,1812,1454,51,7,1,58,25,1575,1715,10,39.5,106,0.5,,459640,42,6.80%,1335,73400,223
Winnsboro,South Carolina,Winnsboro|South Carolina,SC,Fairfield,2826,427,1161,601,5,238,141,25,67,2,27,39,93,152.496,2.226,34.357979,-81.059476,2.41%,2662,4417,134,33,5,36,78,3377,3757,6,40.4,201,0.5,Metro,459720,94,6.89%,2820,87700,539
Woodruff,South Carolina,Woodruff|South Carolina,SC,Spartanburg,2893,78,795,378,39,621,95,46,74,5,124,371,267,48.9125,0.3665,34.771021,-82.030258,-1.56%,5974,1069,318,52,14,44,220,3529,3707,9,39.7,159,,Metro,459800,68,-2.79%,2759,95300,816
York,South Carolina,York|South Carolina,SC,York,5591,184,918,467,318,2048,95,378,189,56,324,551,63,67.576,2.1625,34.984723,-81.204674,1.68%,11736,2317,655,156,14,179,327,7107,7353,25,38.6,437,,Metro,459880,180.5,1.78%,5237,144600,756
Aberdeen,South Dakota,Aberdeen|South Dakota,SD,Brown,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,145.268,0.76,45.467451,-98.527454,2.22%,14140,158,222,208,36,683,101,7218,7813,31,37.6,624,,Micro,460036,273,1.18%,6459,129400,1304
Alcester,South Dakota,Alcester|South Dakota,SD,Union,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,63.6,0.055,43.003944,-96.610094,1.05%,825,1,8,3,3,7,5,416,421,1,47.1,4,,Metro,460126,1,0.00%,353,93700,1123
Avon,South Dakota,Avon|South Dakota,SD,Bon Homme,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,60.3595,0.207,42.995994,-98.035562,-11.59%,475,0,8,5,0,14,10,246,248,0,43.8,0,,,460450,0,-4.78%,206,70000,1422
Belle Fourche,South Dakota,Belle Fourche|South Dakota,SD,Butte,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,620.4715,6.3015,44.892151,-103.731196,2.75%,3874,17,137,14,3,151,52,1997,2007,6,39.3,88,,,460594,37,2.15%,1639,122200,3023
Beresford,South Dakota,Beresford|South Dakota,SD,Union,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,99.466,0.038,43.062022,-96.805624,0.62%,1665,5,21,4,1,12,8,840,838,0,41.4,29,,Metro,460648,14.5,3.50%,678,120400,1123
Box Elder,South Dakota,Box Elder|South Dakota,SD,Pennington,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,82.6665,0.69,44.140058,-102.990222,-1.10%,2728,138,158,80,11,292,47,1541,1568,11,30.1,151,0.5,Metro,460864,62,0.78%,1096,121900,3247
Brandon,South Dakota,Brandon|South Dakota,SD,Minnehaha,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,25.717,0.1325,43.580054,-96.581822,3.02%,5136,55,58,38,1,48,22,2612,2625,1,34.2,26,,Metro,460900,12.5,2.30%,1856,170900,1442
Brookings,South Dakota,Brookings|South Dakota,SD,Brookings,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,77.742,0.852,44.347919,-96.817433,0.69%,11525,176,185,478,8,204,81,6278,5988,13,24.2,381,,Micro,461026,176.5,1.68%,4552,142600,1623
Burke,South Dakota,Burke|South Dakota,SD,Gregory,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,130.833,6.355,43.327213,-99.135878,-5.55%,532,2,3,1,0,22,2,268,280,0,46.6,0,,,461188,0,-2.19%,256,70800,2213
Canton,South Dakota,Canton|South Dakota,SD,Lincoln,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,68.3755,0.098,43.301388,-96.618714,3.63%,2168,18,30,21,0,38,7,1096,1124,2,40,28,,Metro,461332,11.5,2.87%,876,133800,1246
Centerville,South Dakota,Centerville|South Dakota,SD,Turner,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,66.4795,0.009,43.089283,-96.973199,-5.65%,726,2,7,2,1,8,1,376,360,0,43.8,5,,Metro,461512,2.5,1.28%,310,88500,1372
Chamberlain,South Dakota,Chamberlain|South Dakota,SD,Brule,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,109.3945,13.176,43.738376,-99.250803,-4.71%,1312,7,23,5,1,244,1,722,805,8,42,134,,,461566,56.5,-2.01%,647,103800,1465
Deadwood,South Dakota,Deadwood|South Dakota,SD,Lawrence,555,19,24,196,3,72,5,22,146,4,5,25,34,57.736,0.006,44.26586,-103.627118,1.63%,964,5,27,4,1,26,7,522,468,2,48.5,32,,Micro,462214,14,-3.94%,494,150500,4537
Eagle Butte,South Dakota,Eagle Butte|South Dakota,SD,Dewey,597,3,434,3,0,44,71,1,3,0,0,7,31,614.3585,45.066,45.098437,-100.767968,1.82%,221,13,50,9,1,1924,16,1022,1094,0,25.8,5,,,462502,2.5,2.03%,631,61800,2180
Estelline,South Dakota,Estelline|South Dakota,SD,Hamlin,266,14,14,149,4,40,2,5,7,2,2,16,11,50.5295,2.18,44.593934,-96.9259,15.50%,612,1,27,3,0,5,24,308,330,0,44.5,4,,,462736,2,9.17%,251,91500,1680
Faith,South Dakota,Faith|South Dakota,SD,Meade,129,14,10,74,0,10,2,3,2,1,1,7,5,604.0135,1.3,44.936731,-102.356678,7.08%,392,1,13,3,0,94,8,249,237,0,39.4,0,,Metro,462862,0,8.93%,190,90800,3440
Flandreau,South Dakota,Flandreau|South Dakota,SD,Moody,757,95,189,155,16,75,39,22,41,6,6,73,40,100.056,0.188,44.065077,-96.621084,0.69%,1250,9,42,34,3,466,22,836,889,6,40,41,,,462988,14.5,1.64%,684,96400,1570
